target,dataset_name
PR09_YEAST  0.51  0.39  0.56  0.25  0.50  0.00  0.51  0.33  NUC,yeast
PRC8_YEAST  0.45  0.45  0.52  0.17  0.50  0.00  0.54  0.22  CYT,yeast
PRC5_YEAST  0.28  0.51  0.55  0.19  0.50  0.00  0.57  0.22  CYT,yeast
PRC3_YEAST  0.51  0.51  0.56  0.28  0.50  0.00  0.54  0.27  CYT,yeast
PRC9_YEAST  0.48  0.56  0.49  0.32  0.50  0.00  0.50  0.22  CYT,yeast
PRT1_YEAST  0.59  0.46  0.48  0.46  0.50  0.00  0.49  0.22  CYT,yeast
DPSD_YEAST  0.51  0.46  0.40  0.65  0.50  0.00  0.49  0.22  MIT,yeast
SNM1_YEAST  0.37  0.44  0.51  0.56  0.50  0.00  0.50  0.38  NUC,yeast
PTM1_YEAST  0.81  0.55  0.35  0.34  0.50  0.00  0.51  0.22  ME2,yeast
PTP1_YEAST  0.53  0.45  0.53  0.18  0.50  0.00  0.42  0.22  CYT,yeast
PTP2_YEAST  0.45  0.27  0.50  0.33  0.50  0.00  0.53  0.26  CYT,yeast
PTR2_YEAST  0.36  0.33  0.38  0.15  0.50  0.00  0.55  0.36  ME3,yeast
PUB1_YEAST  0.48  0.50  0.56  0.11  0.50  0.00  0.33  0.22  CYT,yeast
PRCF_YEAST  0.35  0.47  0.53  0.19  0.50  0.00  0.48  0.22  CYT,yeast
PRCZ_YEAST  0.48  0.48  0.56  0.18  0.50  0.00  0.58  0.22  CYT,yeast
PUT1_YEAST  0.60  0.59  0.47  0.47  0.50  0.00  0.53  0.22  MIT,yeast
PUT2_YEAST  0.45  0.53  0.51  0.42  0.50  0.00  0.52  0.22  MIT,yeast
PUT3_YEAST  0.29  0.40  0.41  0.48  0.50  0.00  0.53  0.30  NUC,yeast
PUT4_YEAST  0.58  0.53  0.33  0.26  0.50  0.00  0.51  0.22  ME3,yeast
PYC1_YEAST  0.46  0.43  0.50  0.24  0.50  0.00  0.48  0.31  CYT,yeast
PYC2_YEAST  0.43  0.46  0.50  0.21  0.50  0.00  0.49  0.34  CYT,yeast
KPYK_YEAST  0.61  0.55  0.51  0.26  0.50  0.00  0.52  0.22  CYT,yeast
UCRX_YEAST  0.50  0.62  0.52  0.30  0.50  0.00  0.56  0.22  MIT,yeast
UCR2_YEAST  0.49  0.45  0.54  0.40  0.50  0.00  0.55  0.22  MIT,yeast
UCR6_YEAST  0.64  0.53  0.59  0.14  0.50  0.00  0.53  0.22  MIT,yeast
UCRQ_YEAST  0.57  0.60  0.54  0.17  0.50  0.00  0.52  0.22  MIT,yeast
UCR8_YEAST  0.38  0.31  0.59  0.19  0.50  0.00  0.46  0.22  MIT,yeast
UCR9_YEAST  0.68  0.53  0.44  0.31  0.50  0.00  0.51  0.22  MIT,yeast
RAD1_YEAST  0.24  0.41  0.47  0.16  0.50  0.00  0.51  0.38  NUC,yeast
RA10_YEAST  0.61  0.39  0.53  0.14  0.50  0.00  0.43  0.26  NUC,yeast
RA14_YEAST  0.39  0.16  0.59  0.08  0.50  0.00  0.51  0.27  NUC,yeast
RA16_YEAST  0.33  0.28  0.50  0.40  0.50  0.00  0.46  0.61  NUC,yeast
RA18_YEAST  0.51  0.55  0.56  0.18  0.50  0.00  0.50  0.38  NUC,yeast
RAD2_YEAST  0.39  0.44  0.54  0.24  0.50  0.00  0.51  0.49  NUC,yeast
RA23_YEAST  0.43  0.48  0.53  0.18  0.50  0.00  0.46  0.22  NUC,yeast
RA26_YEAST  0.47  0.43  0.48  0.16  0.50  0.00  0.46  0.27  NUC,yeast
RAD3_YEAST  0.52  0.50  0.51  0.20  0.50  0.00  0.51  0.22  NUC,yeast
RAD4_YEAST  0.33  0.28  0.52  0.15  0.50  0.00  0.51  0.86  NUC,yeast
RAD5_YEAST  0.36  0.48  0.50  0.13  0.50  0.00  0.49  0.60  NUC,yeast
RA50_YEAST  0.45  0.54  0.49  0.29  0.50  0.00  0.49  0.25  NUC,yeast
RA51_YEAST  0.55  0.59  0.53  0.15  0.50  0.00  0.49  0.22  NUC,yeast
RA52_YEAST  0.31  0.39  0.55  0.28  0.50  0.00  0.46  0.31  NUC,yeast
RA54_YEAST  0.43  0.41  0.51  0.34  0.50  0.00  0.49  0.28  NUC,yeast
RA55_YEAST  0.64  0.50  0.53  0.10  0.50  0.00  0.51  0.22  NUC,yeast
RA57_YEAST  0.41  0.52  0.56  0.26  0.50  0.00  0.48  0.32  NUC,yeast
UBC2_YEAST  0.48  0.47  0.59  0.41  0.50  0.00  0.56  0.27  NUC,yeast
RAD7_YEAST  0.49  0.49  0.51  0.29  0.50  0.00  0.52  0.71  NUC,yeast
RAD9_YEAST  0.41  0.52  0.51  0.22  0.50  0.00  0.52  0.44  NUC,yeast
SRS2_YEAST  0.51  0.61  0.50  0.23  0.50  0.00  0.52  0.61  NUC,yeast
RAM1_YEAST  0.59  0.47  0.51  0.53  0.50  0.00  0.53  0.26  CYT,yeast
RAM2_YEAST  0.40  0.60  0.50  0.16  0.50  0.00  0.51  0.22  CYT,yeast
RAP1_YEAST  0.54  0.53  0.53  0.17  0.50  0.00  0.51  0.39  NUC,yeast
RAS1_YEAST  0.61  0.46  0.54  0.11  0.50  0.00  0.47  0.22  CYT,yeast
RAS2_YEAST  0.66  0.55  0.54  0.18  0.50  0.00  0.43  0.22  CYT,yeast
RAT1_YEAST  0.53  0.46  0.54  0.37  0.50  0.00  0.51  0.30  NUC,yeast
RCA1_YEAST  0.41  0.41  0.43  0.61  0.50  0.00  0.53  0.22  MIT,yeast
REB1_YEAST  0.58  0.31  0.60  0.12  0.50  0.00  0.47  0.33  NUC,yeast
R102_YEAST  0.49  0.67  0.50  0.28  0.50  0.00  0.43  0.22  NUC,yeast
R104_YEAST  0.44  0.33  0.55  0.16  0.50  0.00  0.49  0.22  NUC,yeast
R114_YEAST  0.44  0.45  0.53  0.19  0.50  0.00  0.41  0.28  NUC,yeast
RED1_YEAST  0.57  0.55  0.52  0.16  0.50  0.00  0.49  0.39  NUC,yeast
RER1_YEAST  0.45  0.66  0.39  0.11  0.50  0.00  0.54  0.22  ME3,yeast
DPOX_YEAST  0.32  0.49  0.53  0.28  0.50  0.00  0.50  0.50  NUC,yeast
RFA1_YEAST  0.35  0.42  0.56  0.28  0.50  0.00  0.47  0.22  NUC,yeast
RFA2_YEAST  0.46  0.41  0.58  0.10  0.50  0.00  0.48  0.22  NUC,yeast
RFA3_YEAST  0.57  0.51  0.58  0.22  0.50  0.00  0.51  0.22  NUC,yeast
RFC2_YEAST  0.47  0.47  0.54  0.19  0.50  0.00  0.51  0.33  NUC,yeast
RFC3_YEAST  0.34  0.58  0.50  0.26  0.50  0.00  0.51  0.22  NUC,yeast
RFC4_YEAST  0.55  0.45  0.58  0.25  0.50  0.00  0.49  0.22  NUC,yeast
RFT1_YEAST  0.40  0.66  0.34  0.21  0.50  0.00  0.52  0.26  NUC,yeast
RGM1_YEAST  0.42  0.21  0.59  0.30  0.50  0.00  0.47  0.27  NUC,yeast
RHO1_YEAST  0.60  0.48  0.46  0.32  0.50  0.00  0.40  0.33  CYT,yeast
RHO2_YEAST  0.64  0.44  0.51  0.35  0.50  0.00  0.53  0.22  CYT,yeast
RIF1_YEAST  0.35  0.40  0.44  0.25  0.50  0.00  0.53  0.57  NUC,yeast
RIM1_YEAST  0.55  0.38  0.64  0.42  0.50  0.00  0.47  0.22  MIT,yeast
RIM2_YEAST  0.45  0.43  0.50  0.25  0.50  0.00  0.47  0.22  MIT,yeast
UCRI_YEAST  0.47  0.53  0.48  0.51  0.50  0.00  0.54  0.22  MIT,yeast
RME1_YEAST  0.45  0.49  0.57  0.25  0.50  0.00  0.48  0.22  NUC,yeast
RNA1_YEAST  0.45  0.52  0.50  0.12  0.50  0.00  0.60  0.22  CYT,yeast
RN12_YEAST  0.56  0.51  0.32  0.49  0.50  0.00  0.48  0.22  NUC,yeast
RN14_YEAST  0.37  0.58  0.50  0.22  0.50  0.00  0.47  0.22  NUC,yeast
RN15_YEAST  0.47  0.45  0.51  0.33  0.50  0.00  0.46  0.26  NUC,yeast
ROX1_YEAST  0.50  0.36  0.64  0.37  0.50  0.00  0.37  0.33  NUC,yeast
ROX3_YEAST  0.43  0.44  0.64  0.19  0.50  0.00  0.38  0.33  NUC,yeast
RS3A_YEAST  0.38  0.40  0.59  0.25  0.50  0.00  0.44  0.22  CYT,yeast
RS3B_YEAST  0.39  0.39  0.59  0.25  0.50  0.00  0.45  0.22  CYT,yeast
R13A_YEAST  0.54  0.55  0.56  0.14  0.50  0.00  0.50  0.25  CYT,yeast
RL18_YEAST  0.45  0.50  0.57  0.29  0.50  0.00  0.44  0.11  CYT,yeast
RL18_YEAST  0.45  0.50  0.57  0.29  0.50  0.00  0.44  0.11  CYT,yeast
RS24_YEAST  0.61  0.38  0.57  0.36  0.50  0.00  0.44  0.21  CYT,yeast
RS24_YEAST  0.61  0.38  0.57  0.36  0.50  0.00  0.44  0.21  CYT,yeast
R17A_YEAST  0.43  0.33  0.54  0.37  0.50  0.00  0.38  0.16  CYT,yeast
R17B_YEAST  0.43  0.33  0.54  0.37  0.50  0.00  0.38  0.16  CYT,yeast
R61A_YEAST  0.51  0.39  0.58  0.19  0.50  0.00  0.47  0.22  CYT,yeast
RPA9_YEAST  0.72  0.51  0.52  0.08  0.50  0.00  0.54  0.22  NUC,yeast
RPA2_YEAST  0.35  0.41  0.53  0.27  0.50  0.00  0.47  0.29  NUC,yeast
RPA1_YEAST  0.56  0.49  0.54  0.15  0.50  0.00  0.50  0.35  NUC,yeast
RPA3_YEAST  0.57  0.37  0.43  0.27  0.50  0.00  0.53  0.28  NUC,yeast
RPBX_YEAST  0.57  0.49  0.61  0.26  0.50  0.00  0.52  0.22  NUC,yeast
RPBY_YEAST  0.48  0.45  0.63  0.19  0.50  0.00  0.58  0.22  NUC,yeast
RPB2_YEAST  0.34  0.48  0.47  0.19  0.50  0.00  0.50  0.30  NUC,yeast
RPB3_YEAST  0.54  0.57  0.55  0.18  0.50  0.00  0.50  0.22  NUC,yeast
RPB4_YEAST  0.38  0.44  0.55  0.44  0.50  0.00  0.47  0.51  NUC,yeast
RPB5_YEAST  0.40  0.30  0.57  0.13  0.50  0.00  0.46  0.22  NUC,yeast
RPB6_YEAST  0.27  0.31  0.55  0.13  0.50  0.00  0.50  0.22  NUC,yeast
RPB7_YEAST  0.52  0.46  0.56  0.25  0.50  0.00  0.52  0.22  NUC,yeast
RPB8_YEAST  0.44  0.50  0.55  0.24  0.50  0.00  0.48  0.22  NUC,yeast
RPB9_YEAST  0.34  0.47  0.48  0.32  0.50  0.00  0.42  0.22  NUC,yeast
RPCX_YEAST  0.50  0.56  0.63  0.25  0.50  0.00  0.42  0.22  NUC,yeast
RPC2_YEAST  0.46  0.53  0.47  0.37  0.50  0.00  0.51  0.36  NUC,yeast
RPC9_YEAST  0.31  0.60  0.65  0.18  0.50  0.00  0.46  0.22  NUC,yeast
RPC8_YEAST  0.57  0.42  0.63  0.22  0.50  0.00  0.68  0.32  NUC,yeast
RPC6_YEAST  0.37  0.45  0.53  0.14  0.50  0.00  0.49  0.22  NUC,yeast
RPC5_YEAST  0.38  0.38  0.54  0.24  0.50  0.00  0.54  0.22  NUC,yeast
RPC4_YEAST  0.36  0.49  0.55  0.21  0.50  0.00  0.55  0.33  NUC,yeast
RPC3_YEAST  0.29  0.40  0.50  0.16  0.50  0.00  0.51  0.34  NUC,yeast
RPD3_YEAST  0.37  0.30  0.51  0.15  0.50  0.00  0.58  0.26  NUC,yeast
RL1_YEAST   0.35  0.33  0.48  0.42  0.50  0.00  0.47  0.43  CYT,yeast
RL15_YEAST  0.46  0.35  0.69  0.18  0.50  0.00  0.30  0.25  CYT,yeast
RL15_YEAST  0.46  0.35  0.69  0.18  0.50  0.00  0.30  0.25  CYT,yeast
R14A_YEAST  0.57  0.43  0.52  0.30  0.50  0.00  0.37  0.11  CYT,yeast
R14B_YEAST  0.57  0.43  0.52  0.30  0.50  0.00  0.37  0.11  CYT,yeast
RL12_YEAST  0.59  0.51  0.48  0.12  0.50  0.00  0.54  0.31  CYT,yeast
RL12_YEAST  0.59  0.51  0.48  0.12  0.50  0.00  0.54  0.31  CYT,yeast
RL16_YEAST  0.61  0.53  0.59  0.17  0.50  0.00  0.44  0.28  CYT,yeast
RL1A_YEAST  0.61  0.48  0.56  0.19  0.50  0.00  0.53  0.31  CYT,yeast
RL1A_YEAST  0.61  0.48  0.56  0.19  0.50  0.00  0.53  0.31  CYT,yeast
R16A_YEAST  0.44  0.56  0.52  0.18  0.50  0.00  0.50  0.11  CYT,yeast
R16B_YEAST  0.36  0.56  0.52  0.18  0.50  0.00  0.45  0.16  CYT,yeast
RL17_YEAST  0.37  0.44  0.64  0.48  0.50  0.00  0.36  0.27  CYT,yeast
RL19_YEAST  0.72  0.37  0.63  0.38  0.50  0.00  0.40  0.14  CYT,yeast
RL19_YEAST  0.72  0.37  0.63  0.38  0.50  0.00  0.40  0.14  CYT,yeast
RL25_YEAST  0.44  0.36  0.64  0.45  0.50  0.00  0.53  0.11  CYT,yeast
RL27_YEAST  0.58  0.45  0.55  0.27  0.50  0.00  0.48  0.11  CYT,yeast
RL2_YEAST   0.63  0.64  0.45  0.26  0.50  0.00  0.43  0.22  CYT,yeast
RL2_YEAST   0.63  0.64  0.45  0.26  0.50  0.00  0.43  0.22  CYT,yeast
RL3A_YEAST  0.43  0.33  0.67  0.12  0.50  0.00  0.45  0.23  CYT,yeast
RL3B_YEAST  0.43  0.33  0.67  0.12  0.50  0.00  0.43  0.23  CYT,yeast
RL3E_YEAST  0.58  0.44  0.50  0.26  0.50  0.00  0.52  0.22  CYT,yeast
RL34_YEAST  0.38  0.43  0.53  0.22  0.50  0.00  0.48  0.11  CYT,yeast
R37A_YEAST  0.40  0.45  0.61  0.29  0.50  0.00  0.44  0.22  CYT,yeast
R37B_YEAST  0.40  0.45  0.61  0.29  0.50  0.00  0.44  0.22  CYT,yeast
RL44_YEAST  0.34  0.34  0.65  0.40  0.50  0.00  0.32  0.16  CYT,yeast
RL44_YEAST  0.34  0.34  0.65  0.40  0.50  0.00  0.32  0.16  CYT,yeast
RL46_YEAST  0.43  0.22  0.79  0.79  0.50  0.00  0.22  0.00  CYT,yeast
RL41_YEAST  0.35  0.21  1.00  0.80  0.50  0.00  0.13  0.01  CYT,yeast
RL41_YEAST  0.35  0.21  1.00  0.80  0.50  0.00  0.13  0.01  CYT,yeast
RL4A_YEAST  0.56  0.35  0.47  0.41  0.50  0.00  0.50  0.22  CYT,yeast
RL4B_YEAST  0.56  0.35  0.47  0.35  0.50  0.00  0.52  0.22  CYT,yeast
RL6_YEAST   0.54  0.44  0.55  0.48  0.50  0.00  0.47  0.22  CYT,yeast
RL71_YEAST  0.35  0.39  0.56  0.20  0.50  0.00  0.49  0.41  CYT,yeast
RL9_YEAST   0.48  0.46  0.58  0.16  0.50  0.00  0.45  0.22  CYT,yeast
RLA0_YEAST  0.48  0.55  0.48  0.10  0.50  0.00  0.55  0.22  CYT,yeast
RLA1_YEAST  0.66  0.60  0.52  0.19  0.50  0.00  0.69  0.22  CYT,yeast
RLA2_YEAST  0.69  0.54  0.55  0.23  0.50  0.00  0.73  0.22  CYT,yeast
RLA3_YEAST  0.73  0.60  0.47  0.20  0.50  0.00  0.72  0.22  CYT,yeast
RLA4_YEAST  0.78  0.82  0.56  0.21  0.50  0.00  0.69  0.22  CYT,yeast
RPM2_YEAST  0.42  0.49  0.49  0.36  0.50  0.00  0.57  0.26  MIT,yeast
RPB1_YEAST  0.44  0.62  0.53  0.27  0.50  0.00  0.49  0.22  NUC,yeast
RPC1_YEAST  0.56  0.61  0.52  0.19  0.50  0.00  0.52  0.32  NUC,yeast
RPOM_YEAST  0.47  0.56  0.46  0.50  0.50  0.00  0.51  0.22  MIT,yeast
RS6_YEAST   0.46  0.33  0.45  0.22  0.50  0.00  0.41  0.37  CYT,yeast
R19A_YEAST  0.52  0.43  0.61  0.22  0.50  0.00  0.45  0.22  CYT,yeast
R19B_YEAST  0.52  0.43  0.61  0.22  0.50  0.00  0.45  0.22  CYT,yeast
RS41_YEAST  0.32  0.44  0.54  0.21  0.50  0.00  0.40  0.19  CYT,yeast
RS41_YEAST  0.32  0.44  0.54  0.21  0.50  0.00  0.40  0.19  CYT,yeast
RS15_YEAST  0.48  0.41  0.52  0.33  0.50  0.00  0.51  0.26  CYT,yeast
RS22_YEAST  0.46  0.39  0.54  0.22  0.50  0.00  0.48  0.25  CYT,yeast
RS22_YEAST  0.46  0.39  0.54  0.22  0.50  0.00  0.48  0.25  CYT,yeast
RS21_YEAST  0.42  0.50  0.64  0.13  0.50  0.00  0.49  0.22  CYT,yeast
R26A_YEAST  0.46  0.54  0.59  0.41  0.50  0.00  0.53  0.21  CYT,yeast
R26B_YEAST  0.46  0.54  0.59  0.41  0.50  0.00  0.53  0.21  CYT,yeast
R271_YEAST  0.39  0.65  0.57  0.19  0.50  0.00  0.44  0.25  CYT,yeast
R272_YEAST  0.39  0.65  0.57  0.19  0.50  0.00  0.43  0.25  CYT,yeast
RS28_YEAST  0.38  0.50  0.52  0.44  0.50  0.00  0.54  0.11  CYT,yeast
RS28_YEAST  0.38  0.50  0.52  0.44  0.50  0.00  0.54  0.11  CYT,yeast
RS3_YEAST   0.51  0.52  0.58  0.17  0.50  0.00  0.47  0.28  CYT,yeast
RS31_YEAST  0.57  0.48  0.54  0.22  0.50  0.00  0.50  0.11  CYT,yeast
RS33_YEAST  0.50  0.50  0.62  0.23  0.50  0.00  0.35  0.11  CYT,yeast
RS37_YEAST  0.41  0.49  0.65  0.28  0.50  0.00  0.59  0.57  CYT,yeast
RS4E_YEAST  0.53  0.57  0.60  0.36  0.50  0.00  0.50  0.22  CYT,yeast
RS4E_YEAST  0.53  0.57  0.60  0.36  0.50  0.00  0.50  0.22  CYT,yeast
RS8_YEAST   0.37  0.30  0.62  0.43  0.50  0.00  0.44  0.39  CYT,yeast
RS8_YEAST   0.37  0.30  0.62  0.43  0.50  0.00  0.44  0.39  CYT,yeast
RRN6_YEAST  0.60  0.57  0.52  0.14  0.50  0.00  0.46  0.48  NUC,yeast
RRN7_YEAST  0.42  0.38  0.52  0.29  0.50  0.00  0.42  0.22  NUC,yeast
RTG1_YEAST  0.41  0.46  0.58  0.08  0.50  0.00  0.51  0.28  NUC,yeast
R161_YEAST  0.49  0.40  0.58  0.23  0.50  0.00  0.47  0.27  CYT,yeast
R167_YEAST  0.37  0.37  0.51  0.38  0.50  0.00  0.44  0.22  CYT,yeast
RSD1_YEAST  0.57  0.50  0.40  0.08  0.50  0.00  0.47  0.22  ME3,yeast
FIMB_YEAST  0.51  0.40  0.50  0.28  0.50  0.00  0.48  0.27  CYT,yeast
SAC7_YEAST  0.34  0.25  0.55  0.28  0.50  0.00  0.51  0.49  CYT,yeast
SAG1_YEAST  0.77  0.86  0.44  0.27  0.50  0.00  0.48  0.22  ME1,yeast
SAR1_YEAST  0.59  0.54  0.53  0.14  0.50  0.00  0.48  0.22  CYT,yeast
SC25_YEAST  0.50  0.48  0.48  0.23  0.50  0.00  0.53  0.68  CYT,yeast
SCJ1_YEAST  0.39  1.00  0.38  0.41  0.50  0.00  0.50  0.27  MIT,yeast
PRCI_YEAST  0.56  0.42  0.52  0.14  0.50  0.00  0.51  0.22  CYT,yeast
TAT2_YEAST  0.39  0.46  0.33  0.18  0.50  0.00  0.53  0.22  ME3,yeast
SCO1_YEAST  0.52  0.54  0.47  0.49  0.50  0.00  0.54  0.22  MIT,yeast
S160_YEAST  0.46  0.49  0.55  0.18  0.50  0.00  0.56  0.22  NUC,yeast
DHSA_YEAST  0.56  0.65  0.49  0.56  0.50  0.00  0.49  0.22  MIT,yeast
DHSB_YEAST  0.53  0.51  0.55  0.57  0.50  0.00  0.46  0.22  MIT,yeast
SDH3_YEAST  0.54  0.64  0.40  0.56  0.50  0.00  0.51  0.22  MIT,yeast
SDH4_YEAST  0.47  0.58  0.47  0.52  0.50  0.00  0.54  0.22  MIT,yeast
SDHL_YEAST  0.46  0.42  0.51  0.16  0.50  0.00  0.56  0.22  CYT,yeast
SEC1_YEAST  0.60  0.51  0.49  0.18  0.50  0.00  0.53  0.38  CYT,yeast
SC11_YEAST  0.85  0.66  0.49  0.18  0.50  0.00  0.51  0.22  ME1,yeast
SC12_YEAST  0.55  0.52  0.44  0.20  0.50  0.00  0.56  0.22  ME2,yeast
SC13_YEAST  0.49  0.38  0.56  0.09  0.50  0.00  0.46  0.22  CYT,yeast
SC14_YEAST  0.38  0.40  0.53  0.12  0.50  0.00  0.55  0.22  CYT,yeast
SC15_YEAST  0.55  0.55  0.52  0.13  0.50  0.00  0.53  0.25  CYT,yeast
SC17_YEAST  0.46  0.44  0.58  0.17  0.50  0.00  0.55  0.22  CYT,yeast
SC18_YEAST  0.34  0.46  0.52  0.19  0.50  0.00  0.53  0.26  CYT,yeast
SEC2_YEAST  0.58  0.56  0.46  0.14  0.50  0.00  0.51  0.22  CYT,yeast
SC20_YEAST  0.46  0.47  0.44  0.18  1.00  0.00  0.46  0.22  ME2,yeast
SC21_YEAST  0.44  0.71  0.50  0.21  0.50  0.00  0.54  0.27  CYT,yeast
SC22_YEAST  0.56  0.49  0.32  0.22  0.50  0.00  0.50  0.22  ME2,yeast
SC23_YEAST  0.41  0.49  0.47  0.09  0.50  0.00  0.49  0.22  CYT,yeast
SEC4_YEAST  0.44  0.51  0.53  0.30  0.50  0.00  0.53  0.22  CYT,yeast
PMM_YEAST   0.54  0.51  0.56  0.15  0.50  0.00  0.54  0.31  CYT,yeast
SC59_YEAST  0.51  0.51  0.32  0.27  0.50  0.00  0.54  0.22  ME3,yeast
SEC6_YEAST  0.46  0.38  0.51  0.20  0.50  0.00  0.51  0.22  CYT,yeast
S61A_YEAST  0.55  0.72  0.35  0.26  0.50  0.00  0.49  0.22  ME3,yeast
SC62_YEAST  0.54  0.44  0.35  0.19  0.50  0.00  0.51  0.27  ME3,yeast
NPL1_YEAST  0.65  0.66  0.37  0.12  0.50  0.00  0.52  0.27  ME3,yeast
SC65_YEAST  0.41  0.40  0.56  0.17  0.50  0.00  0.56  0.22  CYT,yeast
SC66_YEAST  0.39  0.71  0.38  0.14  0.50  0.00  0.50  0.22  ME2,yeast
SEC7_YEAST  0.37  0.42  0.46  0.15  0.50  0.00  0.51  0.31  ME2,yeast
SC72_YEAST  0.59  0.55  0.57  0.18  0.50  0.00  0.51  0.22  CYT,yeast
SEC8_YEAST  0.48  0.51  0.50  0.24  0.50  0.00  0.54  0.38  CYT,yeast
SEC9_YEAST  0.39  0.30  0.63  0.20  0.50  0.00  0.43  0.47  CYT,yeast
TRAM_YEAST  0.47  0.52  0.54  0.25  0.50  0.00  0.54  0.29  MIT,yeast
SED1_YEAST  0.77  0.82  0.40  0.36  0.50  0.00  0.38  0.22  ME1,yeast
SED4_YEAST  0.52  0.55  0.39  0.09  1.00  0.00  0.55  0.25  ME3,yeast
SED5_YEAST  0.42  0.28  0.33  0.23  0.50  0.00  0.39  0.26  ME3,yeast
SEN1_YEAST  0.47  0.37  0.46  0.28  0.50  0.00  0.52  0.99  NUC,yeast
SEN2_YEAST  0.48  0.50  0.47  0.29  0.50  0.00  0.46  0.27  NUC,yeast
SYSC_YEAST  0.30  0.33  0.55  0.12  0.50  0.00  0.53  0.38  CYT,yeast
SFL1_YEAST  0.49  0.49  0.52  0.18  0.50  0.00  0.51  0.25  NUC,yeast
SFP1_YEAST  0.54  0.59  0.57  0.34  0.50  0.00  0.49  0.22  NUC,yeast
AMYG_YEAST  0.70  0.78  0.53  0.24  0.50  0.00  0.48  0.22  VAC,yeast
SGE1_YEAST  0.85  0.69  0.34  0.31  0.50  0.00  0.57  0.30  ME1,yeast
SHM1_YEAST  0.56  0.59  0.45  0.15  0.50  0.00  0.54  0.22  MIT,yeast
GLYM_YEAST  0.47  0.56  0.53  0.44  0.50  0.00  0.53  0.22  MIT,yeast
GLYC_YEAST  0.53  0.49  0.47  0.21  0.50  0.00  0.53  0.22  CYT,yeast
SHR3_YEAST  0.70  0.57  0.34  0.19  0.50  0.00  0.53  0.27  ME2,yeast
SIC1_YEAST  0.42  0.43  0.67  0.70  0.50  0.00  0.42  0.25  CYT,yeast
NOT4_YEAST  0.47  0.44  0.53  0.18  0.50  0.00  0.47  0.29  NUC,yeast
SIN3_YEAST  0.40  0.49  0.53  0.23  0.50  0.00  0.44  0.26  NUC,yeast
SIN4_YEAST  0.45  0.65  0.51  0.17  0.50  0.00  0.49  0.22  NUC,yeast
SIP2_YEAST  0.42  0.42  0.55  0.31  0.50  0.00  0.43  0.22  NUC,yeast
SIR1_YEAST  0.45  0.41  0.53  0.49  0.50  0.00  0.49  0.31  NUC,yeast
SIR2_YEAST  0.42  0.28  0.49  0.22  0.50  0.00  0.55  0.34  NUC,yeast
SIR3_YEAST  0.47  0.50  0.47  0.22  0.50  0.00  0.53  0.45  NUC,yeast
SIR4_YEAST  0.33  0.42  0.55  0.23  0.50  0.00  0.52  0.43  NUC,yeast
SIS1_YEAST  0.56  0.55  0.57  0.15  0.50  0.00  0.54  0.25  CYT,yeast
SIS2_YEAST  0.37  0.47  0.49  0.12  0.50  0.00  0.47  0.31  NUC,yeast
SKI3_YEAST  0.32  0.60  0.48  0.13  0.50  0.00  0.53  0.22  NUC,yeast
SKN1_YEAST  0.38  0.42  0.31  0.35  0.50  0.00  0.52  0.22  ME3,yeast
SKN7_YEAST  0.46  0.56  0.56  0.25  0.50  0.00  0.43  0.22  NUC,yeast
SKO1_YEAST  0.47  0.55  0.57  0.17  0.50  0.00  0.52  0.66  NUC,yeast
SLA1_YEAST  0.37  0.55  0.52  0.13  0.50  0.00  0.42  0.80  CYT,yeast
SLA2_YEAST  0.46  0.48  0.38  0.22  0.50  0.00  0.39  0.45  ME3,yeast
PLSC_YEAST  0.80  0.69  0.53  0.33  0.50  0.00  0.51  0.22  ME2,yeast
SLN1_YEAST  0.52  0.65  0.36  0.37  0.50  0.00  0.52  0.34  ME3,yeast
SLU7_YEAST  0.19  0.16  0.68  0.36  0.50  0.00  0.49  0.21  NUC,yeast
SLY1_YEAST  0.64  0.31  0.53  0.15  0.50  0.00  0.53  0.31  CYT,yeast
SLY4_YEAST  0.40  0.43  0.36  0.33  0.50  0.00  0.51  0.22  ME3,yeast
SMC1_YEAST  0.47  0.56  0.51  0.20  0.50  0.00  0.52  0.59  NUC,yeast
SMC2_YEAST  0.40  0.75  0.44  0.12  0.50  0.00  0.49  0.22  NUC,yeast
SMD1_YEAST  0.48  0.55  0.58  0.18  0.50  0.00  0.38  0.69  NUC,yeast
SMF1_YEAST  0.57  0.51  0.34  0.13  0.50  0.00  0.53  0.27  MIT,yeast
SMF2_YEAST  0.23  0.37  0.32  0.13  0.50  0.00  0.53  0.22  MIT,yeast
SMY1_YEAST  0.54  0.50  0.51  0.26  0.50  0.00  0.52  0.22  CYT,yeast
SMY2_YEAST  0.60  0.64  0.56  0.36  0.50  0.00  0.46  0.27  CYT,yeast
SNC1_YEAST  0.27  0.41  0.24  0.20  0.50  0.00  0.49  0.22  ME3,yeast
SNC2_YEAST  0.25  0.35  0.22  0.18  0.50  0.00  0.46  0.22  ME3,yeast
SNF1_YEAST  0.39  0.45  0.51  0.29  0.50  0.00  0.54  0.22  CYT,yeast
SNF2_YEAST  0.33  0.47  0.55  0.24  0.50  0.00  0.45  0.67  NUC,yeast
SNF3_YEAST  0.37  0.40  0.38  0.18  0.50  0.00  0.51  0.22  ME3,yeast
SNF4_YEAST  0.43  0.47  0.47  0.18  0.50  0.00  0.47  0.22  CYT,yeast
SNF5_YEAST  0.66  0.43  0.57  0.60  0.50  0.00  0.19  0.33  NUC,yeast
